New Run,0,1.329093176941204, 74.75195712549157, 1,1.9702691385780258, 86.05796259441264, 2,2.241968213285119, 86.05796259441264, 3,2.85229722746271, 86.05796259441264, 4,3.0220013246874906, 86.05796259441264, 5,3.021150040856499, 86.05796259441264, 6,3.197780089858062, 86.05796259441264, 7,6.852013846868156, 86.05796259441264, 8,11.013331827854476, 86.16558927428163, 9,15.190401917636779, 86.16558927428163, 10,17.892146482230356, 86.16558927428163, 11,18.46045627971022, 86.16558927428163, 12,18.52885087987305, 86.99544223743132, 13,18.833547446398494, 86.99544223743132, 14,18.69176167053021, 86.99544223743132, 
New Run,0,1.0717868754047895, 57.07574420258547, 1,1.241157480286614, 87.04416263053517, 2,1.9309854399825135, 87.04416263053517, 3,1.853711318480195, 87.04416263053517, 4,2.0540128937413518, 87.04416263053517, 5,2.0530889765992293, 87.04416263053517, 6,3.1578085038240644, 87.04416263053517, 7,6.695665661363045, 87.8467566657122, 8,10.335996642293864, 87.8467566657122, 9,11.481569168672879, 87.8467566657122, 10,13.866587320511602, 87.8467566657122, 11,16.444885229573423, 87.8467566657122, 12,17.11296696332152, 90.97399989261955, 13,18.31195263748679, 90.97399989261955, 14,18.05801862784951, 90.97399989261955, 
New Run,0,1.0066475411800344, 65.84939723155372, 1,1.6675703388180385, 65.84939723155372, 2,2.155113295012252, 65.84939723155372, 3,2.501069838546547, 65.84939723155372, 4,2.184278931232921, 86.16558927428163, 5,2.318443899807399, 86.16558927428163, 6,3.0306141008970204, 86.16558927428163, 7,5.877968663249361, 86.81585110906252, 8,7.632138325361526, 87.01173587691741, 9,12.868982714619277, 87.01173587691741, 10,15.361898483411768, 87.40968459414685, 11,16.498605299850404, 88.21173587691742, 12,17.25104380242802, 88.21173587691742, 13,18.679755258286647, 88.21173587691742, 14,17.91440747712493, 90.72235775665096, 
New Run,0,1.134398519232959, 85.02619038813074, 1,1.8880247841896831, 85.02619038813074, 2,2.6755476856960363, 85.02619038813074, 3,2.946471390248687, 85.02619038813074, 4,3.083241005878538, 85.02619038813074, 5,3.120040465320744, 85.02619038813074, 6,3.9562904533955, 85.02619038813074, 7,8.71611125932515, 85.02619038813074, 8,12.892765288881748, 88.99140997390337, 9,14.800360465834963, 90.71550058692483, 10,15.92807097417373, 90.71550058692483, 11,18.30785023951955, 90.71550058692483, 12,19.076583549692575, 90.71550058692483, 13,20.6353113594941, 90.71550058692483, 14,20.9936007484595, 90.71550058692483, 
New Run,0,1.699287355127334, 65.77148899640882, 1,2.00653765118577, 66.37598249381266, 2,2.8530089438592388, 75.40157804100163, 3,2.1524331453764054, 75.40157804100163, 4,2.2671534121699497, 75.40157804100163, 5,2.387672261229327, 75.40157804100163, 6,2.79462478631699, 75.40157804100163, 7,6.3366094207494355, 75.40157804100163, 8,10.697181039390507, 88.50559716573515, 9,12.783246139877685, 88.50559716573515, 10,13.061816327186307, 88.50559716573515, 11,15.824703179394483, 88.50559716573515, 12,16.99405447861895, 88.50559716573515, 13,16.303863604875872, 88.50559716573515, 14,16.253193420797064, 88.50559716573515, 
New Run,0,1.257156775471157, 85.95972415482923, 1,1.6887964246074771, 86.16558927428163, 2,2.4220181420339717, 86.16558927428163, 3,2.6933975645551445, 86.16558927428163, 4,2.7675363690353736, 86.16558927428163, 5,2.7653622147277677, 86.16558927428163, 6,2.5517177943105174, 86.16558927428163, 7,5.616992673176251, 86.16558927428163, 8,11.13793140621907, 87.21173587691742, 9,13.396708555138934, 88.50417543756777, 10,16.775037814491906, 88.50417543756777, 11,17.51527749808905, 88.50417543756777, 12,19.29512345657462, 88.50417543756777, 13,19.673699794276242, 88.50417543756777, 14,19.340500002427774, 88.50417543756777, 
New Run,0,1.5345553063286974, 56.88631782016777, 1,2.4826225400328252, 74.71400190549113, 2,2.8873024086596404, 74.71400190549113, 3,2.3833618428936663, 84.19140997390338, 4,2.626612484724735, 84.19140997390338, 5,2.785691154327554, 84.19140997390338, 6,3.3528865879340217, 84.19140997390338, 7,3.919739080065498, 90.21173587691742, 8,8.41325372183149, 90.21173587691742, 9,14.157719751875902, 90.21173587691742, 10,15.217182499232594, 90.21173587691742, 11,17.079733019567616, 90.21173587691742, 12,16.58544864279108, 90.21173587691742, 13,17.21081216413609, 90.21173587691742, 14,17.769581815565825, 90.21173587691742, 
New Run,0,0.6705592903813984, 74.88410787451697, 1,0.9589262753062542, 74.88410787451697, 2,1.8467925739117623, 74.88410787451697, 3,2.182560575670511, 74.88410787451697, 4,2.21745669557001, 74.88410787451697, 5,2.22856071077908, 74.88410787451697, 6,2.2789039318963544, 74.88410787451697, 7,5.6558768901283, 83.74233241211736, 8,8.403593472820104, 85.55972415482923, 9,10.211121993534185, 85.55972415482923, 10,13.018569808277421, 87.19140997390338, 11,13.923049291894928, 87.19140997390338, 12,17.14840505132059, 87.19140997390338, 13,18.245765818111572, 88.20354791138098, 14,19.311330363283815, 88.20354791138098, 
New Run,0,1.1674859913278972, 57.07574420258547, 1,1.313230114427224, 87.04416263053517, 2,1.9785508001711636, 87.04416263053517, 3,2.092186483783288, 87.04416263053517, 4,2.1860115296324096, 87.04416263053517, 5,2.3296577459427374, 87.04416263053517, 6,3.070916098679756, 87.04416263053517, 7,5.9653641696910364, 87.8467566657122, 8,9.860796031334667, 87.8467566657122, 9,12.335235470329124, 87.8467566657122, 10,14.980774611703195, 87.8467566657122, 11,16.975727098638888, 87.8467566657122, 12,18.352731214414668, 90.97399989261955, 13,20.959852949348836, 90.97399989261955, 14,18.945443762542602, 90.97399989261955, 
New Run,0,2.65247180309454, 74.75195712549157, 1,2.382784712266217, 86.05796259441264, 2,2.252139109870948, 86.05796259441264, 3,2.577728644080532, 86.05796259441264, 4,2.7848785231819173, 86.05796259441264, 5,2.863010271824643, 86.05796259441264, 6,2.8135894141485873, 86.05796259441264, 7,4.498458248767436, 86.05796259441264, 8,9.693482783956396, 86.16558927428163, 9,13.341013417488963, 86.16558927428163, 10,14.635968439290073, 86.16558927428163, 11,16.763864275914585, 86.16558927428163, 12,17.916130142235584, 86.99544223743132, 13,19.95250529261575, 86.99544223743132, 14,19.513677984986927, 86.99544223743132, 
