New Run,0,19.913723545624247, 71.96658583982989, 1,23.313045413834388, 72.33828686741462, 2,23.235721010859997, 72.47491370641826, 3,34.47473113889768, 85.37957849515765, 4,22.948932512284337, 85.37957849515765, 5,25.599945946064107, 75.3459439545685, 6,26.04014642636332, 85.8098444128621, 7,31.507390179671624, 85.37957849515765, 8,31.655750638169096, 85.56107620974608, 9,26.592630807561083, 85.64919633224237, 
New Run,0,8.563920414281704, 72.44896642331098, 1,25.7341255765058, 73.33105609114861, 2,24.791219771596193, 72.86207764663736, 3,20.16977075953894, 73.07600241221431, 4,29.13740168667156, 73.10994045100313, 5,27.983450659111053, 74.52811771531826, 6,29.856456866300206, 74.39601450514913, 7,22.25520703750062, 74.81812334623993, 8,20.535469457703293, 74.4079782986478, 9,23.409289618862637, 74.36664799104685, 
New Run,0,17.694279797462112, 71.96658583982989, 1,18.847414664716045, 71.99963683022159, 2,25.124283132471454, 76.66294517812408, 3,29.02899035179582, 76.65631958283879, 4,30.481196974285698, 76.62393432657431, 5,24.90898583120786, 72.69230338129807, 6,21.73321811656297, 73.27902140081753, 7,22.433526042329376, 72.8168423618792, 8,20.334185444297542, 74.31748862341625, 9,25.151809835851513, 75.1424542059655, 
New Run,0,18.15011006020475, 72.19077844139326, 1,32.27745905529295, 78.84379324320946, 2,20.60075865634313, 78.5918191860494, 3,17.380219272470914, 74.09534967634491, 4,27.052897908526834, 86.905456272289, 5,27.94141145224798, 99.34438120434719, 6,26.48782887863981, 99.42733145975973, 7,23.68986869690032, 98.81751714340201, 8,21.359382700776937, 98.81751714340201, 9,30.071676137916057, 99.28632033739703, 
New Run,0,17.4347689653225, 72.4111870281355, 1,21.32916607293623, 72.6103198300226, 2,19.882873146749436, 83.59131907507121, 3,18.172872052111508, 83.76268064276395, 4,20.308495246029537, 88.03508678903421, 5,20.71408245631177, 73.86829639321952, 6,26.671137710150855, 78.71780413694515, 7,32.10532349108979, 78.51910008892327, 8,21.675038859745698, 75.08320121122382, 9,27.4533779680704, 75.29985340359204, 
New Run,0,14.294061723202473, 72.22355221098935, 1,23.864859575585452, 72.66097375797496, 2,22.902670677075925, 75.18968174672523, 3,26.048525063123915, 86.6902272274003, 4,16.859979154721728, 86.67147766258933, 5,29.876151351819843, 86.69794769116237, 6,30.61035919472722, 86.66702156833271, 7,28.46804152161433, 86.73108477615222, 8,24.776220496220937, 86.58539413828252, 9,26.64780423622916, 81.69106792054941, 
New Run,0,15.153229221203278, 72.32232383271511, 1,24.24417704112097, 72.40452948389996, 2,25.292810911922952, 77.08657653113013, 3,31.341705010734728, 81.43734693269894, 4,19.92434220944692, 93.78647530854745, 5,21.741037391694455, 94.42892257811688, 6,20.197157392179736, 81.4308912365494, 7,20.274783130493443, 81.26494429132188, 8,27.417202859488704, 81.17595615713557, 9,19.778623437783825, 81.26491673772306, 
New Run,0,17.43470307927609, 72.01629146731466, 1,18.206066825101104, 72.26456107330759, 2,24.07996939798241, 72.28112961580251, 3,31.370890549151483, 80.48751769859177, 4,20.496116699830708, 80.44572928680218, 5,31.308230468985315, 82.39446218815611, 6,28.90374132793052, 82.43603206451316, 7,26.481951980511436, 82.31161947568148, 8,24.72221662395176, 82.58215635731824, 9,23.383622103052822, 82.37804216578093, 
New Run,0,20.256994812105653, 72.44896642331098, 1,27.323252916304195, 73.33105609114861, 2,26.505409573374322, 72.86207764663736, 3,24.85257653719066, 73.07600241221431, 4,22.55635905556715, 73.10994045100313, 5,29.649258150065062, 74.52811771531826, 6,32.297523917070365, 74.39601450514913, 7,23.32989359109588, 74.81812334623993, 8,26.772078694459786, 74.4079782986478, 9,23.57394814606037, 74.36664799104685, 
New Run,0,20.993336868260318, 71.96658583982989, 1,28.554552615920837, 72.33828686741462, 2,23.70172714858445, 72.47491370641826, 3,28.04853663145461, 85.37957849515765, 4,20.411192400796605, 85.37957849515765, 5,30.466162431113318, 75.3459439545685, 6,27.303787565803596, 85.8098444128621, 7,23.06426602466169, 85.37957849515765, 8,27.938099137589294, 85.56107620974608, 9,21.86655209817187, 85.64919633224237, 
